"NAME","PERSON_NAME","PERSON_ID"
"GLOBALFOUNDRIES INC.","GLOBALFOUNDRIES Inc.",9207253
"GLOBALFOUNDRIES INC.","Globalfoundries Inc.",5337720
"BORLAND SOFTWARE CORPORATION","Borland Software Corporation",7182841
"BORLAND SOFTWARE CORPORATION","Borland Software Corporation",5378090
"SABIC INNOVATIVE PLASTICS IP B.V.","SABIC Innovative Plastics IP B. V.",10355827
"SABIC INNOVATIVE PLASTICS IP B.V.","SABIC Innovative Plastics IP B.V.",9785263
"SABIC INNOVATIVE PLASTICS IP B.V.","SABIC Innovative Plastics IP B.V.",8878192
"NOKIA SIEMENS NETWORKS OY","Nokia Siemens Networks Oy",8130810
"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.","HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",5216125
"GM GLOBAL TECHNOLOGY OPERATIONS, INC.","GM Global Technology Operations, Inc.",5210823
"AGRIGENETICS, INC.","Agrigenetics Inc.",11693211
"FUJI ELECTRIC FA COMPONENTS & SYSTEMS CO., LTD.","Fuji Electric FA Components & Systems Co., Ltd.",9916259
"NIPRO HEALTHCARE SYSTEMS, LLC","Nipro Healthcare Systems, LLC",11250978
"ETHICON ENDO-SURGERY, INC.","Ethicon Endo Surgery, Inc.",9644655
"ETHICON ENDO-SURGERY, INC.","Ethicon Endo-Surgery, Inc",5225746
"NVIDIA CORPORATION","NVIDIA, Corporation",7422760
"NUANCE COMMUNICATIONS, INC.","Nuance Communications, Inc.",6830369
"KONINKLIJKE PHILIPS ELECTRONICS N V","Koninklijke Philips Electronics, N.V.",11037733
"KONINKLIJKE PHILIPS ELECTRONICS N V","Koninklijke Philips Electronics, N.V.",5823181
"SHARP CORPORATION","Sharp Corporation",6718823
"AGERE SYSTEMS INC.","Agere Systems Inc.",5454073
"AGERE SYSTEMS INC.","Agere Systems Inc.",5244852
"MONSANTO TECHNOLOGY LLC","Monsanto Technology LLC",7822598
"DOLBY LABORATORIES LICENSING CORPORATION","Dolby Laboratories Licensing Corporation",5552411
"NETAPP, INC.","Netapp, Inc",8136207
"NETAPP, INC.","NetApp, Inc.",6267054
"APPLIED MATERIALS, INC.","Applied Materials, INC",6849463
"GENZYME CORPORATION","Genzyme Corporation",9514544
"STREAMING SALES LLC","Streaming Sales LLC",7354437
"INNOVATIVE SONIC LIMITED","Innovative Sonic Limited",6204296
"DAITA FRONTIER FUND, LLC","Daita Frontier Fund, LLC",5764160
"CISCO TECHNOLOGY, INC.","Cisco Technology, Inc.",11105514
"CISCO TECHNOLOGY, INC.","Cisco Technology, Inc.",10460710
"CISCO TECHNOLOGY, INC.","Cisco Technology , Inc.",9720233
"CISCO TECHNOLOGY, INC.","Cisco Technology, Inc.",9466010
"L-3 COMMUNICATIONS TITAN CORPORATION","L-3 Communications Titan Corporation",5915023
"BAXTER HEALTHCARE S.A.","Baxter Healthcare S.A.",10851777
"BAXTER HEALTHCARE S.A.","Baxter Healthcare S.A.",9752062
"ZI CORPORATION OF CANADA, INC.","Zi Corporation of Canada, Inc.",10956380
"SHOWA DENKO K.K.","Showa Denko K.K.",11164962
"SHOWA DENKO K.K.","Showa Denko K K",8446626
"SHOWA DENKO K.K.","Showa Denko K.K",7235745
"SHOWA DENKO K.K.","Show A Denko K.K.",7178703
"SHOWA DENKO K.K.","Showa Denko K.K.",5515384
"SHOWA DENKO K.K.","SHOWA DENKO K.K.",5213758
"TRANSCORE LINK LOGISTICS CORPORATION","Transcore Link Logistics Corporation",6431150
"TRANSCORE LINK LOGISTICS CORPORATION","TransCore Link Logistics Corporation",6001416
"IMI INTELLIGENT MEDICAL IMPLANTS AG","IMI Intelligent Medical Implants AG",6036797
"BRISTOL-MYERS SQUIBB COMPANY","Bristol-Myers Squibb Company",10842664
"BRISTOL-MYERS SQUIBB COMPANY","Bristol-Myers Squibb Company",6527631
"BRISTOL-MYERS SQUIBB COMPANY","Bristol-Myers Squibb Company",6431628
"IPG ELECTRONICS 503 LIMITED","IPG Electronics 503 Limited",8191179
"SONY CORPORATION","Sony Corporation",47346521
"NOKIA SIEMENS NETWORKS GMBH & CO. KG","Nokia Siemens Networks GmbH & Co. KG",5217854
"TYCO HEALTHCARE GROUP LP","Tyco Healthcare Group LP",5224562
"TYCO HEALTHCARE GROUP LP","Tyco Healthcare Group LP",5213074
"CHARM SCIENCES, INC.","Charm Sciences, Inc",8989245
"CHARM SCIENCES, INC.","Charm Sciences, Inc.",7662420
"HENKEL KGAA","Henkel KGaA",5805775
"PARKER-HANNIFIN CORPORATION","Parker-HannifinCorporation",8156231
"QIMONDA AG","Qimonda AG",8147626
"HYDRO-QUEBEC","Hydro-Quebec",5237647
"BGC PARTNERS, INC.","BGC Partners, Inc.",5229249
"TOPSIDE RESEARCH, LLC","Topside Research, LLC",5558246
"NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.","Northrop Grumman Space & Mission Systems Corp.",9133862
"A. O. SMITH CORPORATION","A. O. Smith Corporation",5447987
"THOMSON LICENSING, S.A.S.","Thomson Licensing SAS",10265351
"GHC RESEARCH DEVELOPMENT CORPORATION","GHC Research Development Corporation",6295847
"GOOGLE INC.","Google Inc.",11018562
"UNITED PARCEL SERVICE OF AMERICA, INC.","United Parcel Service of America, Inc.",5395598
"APPLERA CORPORATION","Applera Corporation",7198537
"APPLERA CORPORATION","Applera Corporation",5527252
"APPLERA CORPORATION","APPLERA CORPORATION",5484814
"BROCADE COMMUNICATIONS SYSTEMS, INC.","Brocade Communications Systems, Inc.",10431552
"ZACH SYSTEM S.P.A.","ZACH SYSTEM S.P.A.",10851623
"IMMUNOMEDICS, INC.","Immunomedics, Inc.",5236527
"QUALCOMM INCORPORATED","Qualcomm.Incorporated.",10278913
"QUALCOMM INCORPORATED","QUALCOMM Incorporated",5215397
"FLSMIDTH A/S","F.L.Smidth A/S",8618946
"FLSMIDTH A/S","FLSmidth A/S",8996337
"DOWA ELECTRONICS MATERIALS CO., LTD.","Dowa Electronics Materials Co., Ltd.",10866264
"NOKIA SIEMENS NETWORKS GMBH & CO KG","Nokia Siemens Networks GmbH & Co. KG",5217854
"GUARDIAN DATA STORAGE, LLC","Guardian Data Storage, LLC",5936830
"KYOCERA CORPORATION","Kyocera Corporation",10979397
"KYOCERA CORPORATION","Kyocera Corporation",10402976
"KYOCERA CORPORATION","Kyocera Corporation",7322123
"H. LUNDBECK A/S","H. Lundbeck A/S",8001041
"H. LUNDBECK A/S","H. Lundbeck A/S",7010763
"H. LUNDBECK A/S","H. Lundbeck A/S",7015577
"GEORGIA-PACIFIC CONSUMER PRODUCTS LP","Georgia Pacific Consumer Products LP",9693530
"PHARMACIA CORPORATION","Pharmacia Corporation",5336283
"ACUITY BRANDS, INC.","Acuity Brands, Inc.",8706588
"ABL IP HOLDING LLC","ABL IP Holding LLC.",9051995
"ENERGY MAINTENANCE SERVICES GROUP I, LLC","Energy Maintenance Services Group I LLC",7995341
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property, I L.P.",11073588
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property, I. L.P.",11127044
"AT&T INTELLECTUAL PROPERTY I, L.P.","ATT Intellectual Property I, L.P.",7371977
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property, I,L.P.",5469309
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I, LP",5215541
"ETHICON, INC.","Ethicon, Inc.",10059131
"HOLOGIC INC.","Hologic, Inc.",9710677
"HOLOGIC INC.","Hologic, Inc.",8439802
"HOLOGIC INC.","Hologic Inc.",7201523
"HOLOGIC INC.","Hologic, Inc",6288429
"HOLOGIC INC.","Hologic Inc.",5389051
"SAMSUNG MOBILE DISPLAY CO., LTD.","Samsung Mobile Display Co., Ltd.",10332449
"SAMSUNG MOBILE DISPLAY CO., LTD.","Samsung Mobile Display Co., Ltd.",7884712
"SAMSUNG MOBILE DISPLAY CO., LTD.","Samsung Mobile Display Co., Ltd.",5281493
"STRYKER NV OPERATIONS LIMITED","Stryker NV Operations Limited",9180465
"AKZO NOBEL N.V.","Akzo Nobel N.V.",8888277
"JPMORGAN CHASE BANK, N.A.","JPMorgan Chase Bank, N. A.",8163152
"ONTARIO INC","Ontario Inc.",11016936
"INTERNATIONAL BUSINESS MACHINES CORPORATION","International Business Machines Corporation",10215856
"INTERNATIONAL BUSINESS MACHINES CORPORATION","International Business Machines Corporation",9453854
"INTERNATIONAL BUSINESS MACHINES CORPORATION","International Business Machines Corporation",6703650
"INTERNATIONAL BUSINESS MACHINES CORPORATION","International Business Machines Corporation",6305025
"INTERNATIONAL BUSINESS MACHINES CORPORATION","International Business Machines Corporation",5733569
"INTERNATIONAL BUSINESS MACHINES CORPORATION","International Business Machines Corporation",5217338
"NOVARTIS AG","Novartis AG",9591900
"NOVARTIS AG","Novartis AG",8500995
"NOVARTIS AG","Novartis AG",6639461
"DELTA AIR LINES, INC.","Delta Air Lines, Inc.",8557236
"AGILENT TECHNOLOGIES, INC.","Agilent Technologies, Inc.",8479232
"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",6351923
"SIEMENS MEDICAL SOLUTIONS USA, INC.","Siemens Medical Solutions USA. Inc.",7085960
"SIEMENS MEDICAL SOLUTIONS USA, INC.","Siemens Medical Solutions USA, INC",7116755
"SPECIAL DEVICES, INCORPORATED","Special Devices, Incorporated",5337658
"THE REGENTS OF THE UNIVERSITY OF CALIFORNIA","The Regents of the University of California",6652652
"BIOMARIN PHARMACEUTICAL INC.","Biomarin Pharmaceutical Inc.",5580544
"LTS LOHMANN THERAPIE-SYSTEME AG","LTS Lohmann Therapie Systeme AG",8398329
"P TECH, LLC.","P Tech, LLC.",5877876
"DEPUY MITEK, INC.","DePuy Mitek, Inc.",6780966
"VEYANCE TECHNOLOGIES, INC.","VeyanceTechnologies, Inc.",6512526
"VICICIV TECHNOLOGY, INC.","Viciciv Technology, Inc.",7872005
"BASF SE","BASF SE",6306583
"FIRESTONE INDUSTRIAL PRODUCTS COMPANY, LLC","Firestone Industrial Products Company, LLC",5214311
"GEORGIA-PACIFIC CHEMICALS LLC","Georgia-Pacific Chemicals LLC",5484920
"HOSOKAWA YOKO CO., LTD.","Hosokawa Yoko, Co., Ltd.,",7853507
"HOSOKAWA YOKO CO., LTD.","Hosokawa Yoko Co., Ltd.",7182770
"ADVANCED HEALTH MEDIA, LLC","Advanced Health Media, LLC",11609120
"L-1 SECURE CREDENTIALING, INC.","L-1 Secure Credentialing, Inc.",5453370
"WEB.COM, INC.","Web.com, Inc.",6876682
"EMORY UNIVERSITY","Emory UNiversity",8644414
"EMORY UNIVERSITY","EMORY UNIVERSITY",5773048
"LELAND STANFORD JUNIOR UNIVERSITY","Leland Stanford Junior University",6530381
"HONDA MOTOR CO., LTD.","Honda Motor Co., Ltd.",11028588
"HONDA MOTOR CO., LTD.","Honda Motor Co., Ltd",10233310
"HONDA MOTOR CO., LTD.","Honda Motor Co, Ltd",9553944
"HONDA MOTOR CO., LTD.","Honda Motor Co., Ltd.",7890837
"HONDA MOTOR CO., LTD.","HONDA MOTOR CO., LTD.",5249484
"GLAXOSMITHKLINE BIOLOGICALS SA","GlaxoSmith Kline Biologicals s.a.",7760881
"KONAMI CORPORATION","Konami Corporation",5235493
"NESTEC S.A.","Nestec, S. A.",11705209
"NESTEC S.A.","Nestec S.A.",5227989
"DENSEI LAMBDA K.K.","Densei-Lambda K.K.",7398301
"BIOPHAN TECHNOLOGIES, INC.","Biophan Technologies, Inc.",6271191
"RESTRICTED SPENDING SOLUTIONS, LLC","Restricted Spending Solutions LLC",8768988
"ZYVEX LABS, LLC","Zyvex Labs, LLC",6053108
"THE SCIENCE AND TECHNOLOGY FACILITIES COUNCIL","The Science and Technology Facilities Council",8759259
"HON HAI PRECISION INDUSTRY CO., LTD.","Hon Hai Precision Industry Co., Ltd.",10856734
"HON HAI PRECISION INDUSTRY CO., LTD.","Hon Hai Precision Industry Co., Ltd,.",10833232
"WELLSTAT BIOCATALYSIS, LLC","Wellstat BioCatalysis, LLC.",8193122
"UNITED VIDEO PROPERTIES, INC.","United Video Properties,Inc.",6210949
"EURO-CELTIQUE S.A.","Euro-Celtique S.A.",5268193
"TEIJIN PHARMA LIMITED","Teijin Pharma Limited",6818251
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co. Ltd,.",10739627
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co., Ltd.",8279763
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co., Ltd",5962628
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co., Ltd.",5384843
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co., Ltd.",5236055
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co., Ltd.",5228648
"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.","Matsushita Electric Industrial Co., Ltd.",5217447
"APPLE INC.","Apple Inc.",5215105
"NOVO NORDISK A/S","Novo Nordisk A/S",5875118
"WATERS INVESTMENTS LIMITED","Waters Investments, Limited",6683814
"ALCATEL LUCENT","Alcatel-Lucent",7730316
"LODGENET INTERACTIVE CORPORATION","LodgeNet Interactive Corporation",5751502
"GENITRIX, LLC","Genitrix, LLC",6971183
"MAGMA DESIGN AUTOMATION, INC.","Magma Design Automation, Inc.",5459651
"VOLKSWAGEN AG","Volkswagen AG",5436286
"RECKITT BENCKISER N.V.","Reckitt Benckiser N.V.",7851152
"OXFORD INSTRUMENTS MOLECULAR BIOTOOLS LIMITED","Oxford Instruments Molecular Biotools Limited",10908277
"OXFORD INSTRUMENTS MOLECULAR BIOTOOLS LIMITED","Oxford Instruments Molecular Biotools Limited",10071366
"AOL INC.","AOL Inc.",5226195
"TOP ENGINEERING CO., LTD.","Top Engineering Co., Ltd.",10320864
"TOP ENGINEERING CO., LTD.","Top Engineering Co., Ltd.",6607584
"DAKO DENMARK A/S","DAKO Denmark A/S",5951148
"RENESAS TECHNOLOGY CORP.","RENESAS TECHNOLOGY CORP",5947078
"DELTA ELECTRONICS, INC.","Delta Electronics, Inc.",11248241
"DELTA ELECTRONICS, INC.","Delta Electronics, Inc.",10685479
"DELTA ELECTRONICS, INC.","Delta Electronics, Inc.",7862774
"DELTA ELECTRONICS, INC.","Delta Electronics, Inc",7952406
"UNIDYM, INC.","Unidym, Inc.",10866154
"DAIICHI SANKYO COMPANY, LIMITED","DAIICHI SANKYO COMPANY, LIMITED",5936617
"LEICA INSTRUMENTS PTE. LTD.","Leica Instruments Pte. Ltd.",8485551
"SUNBEAM PRODUCTS, INC.","Sunbeam Products, Inc.",5228820
"CHIMEI INNOLUX CORPORATION","Chimei Innolux Corporation",9314340
"CHIMEI INNOLUX CORPORATION","Chimei Innolux Corporation",9487185
"CHIMEI INNOLUX CORPORATION","Chimei-InnoLux Corporation",5680800
"CHIMEI INNOLUX CORPORATION","Chimei Innolux Corporation",5336881
"SANOFI PASTEUR LIMITED","Sanofi Pasteur Limited",7294988
"ISTITUTO DI RICERCHE DI BIOLOGIA MOLECOLARE P. ANGELETTI S.P.A.","Istituto di Ricerche di Biologia Molecolare P. Angeletti S.p.A.",11513450
"ISTITUTO DI RICERCHE DI BIOLOGIA MOLECOLARE P. ANGELETTI S.P.A.","Istituto Di Ricerche Di Biologia Molecolare P. Angeletti SPA",11033134
"BAYER CROPSCIENCE AG","Bayer Crop Science AG",10799005
"BAYER CROPSCIENCE AG","Bayer CropScience AG",8617362
"BAYER CROPSCIENCE AG","Bayer Crop Science AG",5592000
"IDEMITSU KOSAN CO., LTD.","Idemitsu Kosan Co., LTD",6068799
"QLT USA, INC.","QLT USA, INC.",5210202
"SAMSUNG TECHWIN CO LTD","Samsung Techwin Co., Ltd.",5359614
"FORD MOTOR COMPANY","Ford Motor Company",5229040
"ELAN PHARMACEUTICALS, INC.","Elan Pharmaceuticals, Inc.",5219750
"EISAI INC.","Eisai, Inc.",9399474
"MORPHOTEK, INC.","Morphotek, Inc.",6333325
"COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION","Commonwealth Scientific and Industrial Research Organisation",5439731
"MSTAR SEMICONDUCTOR, INC.","MSTAR Semiconductor, Inc.",5260782
"NEC CORPORATION","NEC CORPORATION",5217703
"XATRA FUND MX, LLC","Xatra Fund MX, LLC",5480848
"IGT","IGT",9310875
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",11318316
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",11456111
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",10894154
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",10962406
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",10227719
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",10060706
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",10060119
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",9540642
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd,",9485146
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",9875369
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",8456531
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",8424259
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",8124873
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",8042270
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",8124319
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",7560774
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6967715
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6702023
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",6636502
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6374008
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6066461
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6027898
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co, Ltd.",5904982
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co. ,Ltd.",5653494
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",5487411
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics, Co., Ltd.",5269701
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",5209934
"INSET TECHNOLOGIES INCORPORATED","InSet Technologies Incorporated",6685302
"EISAI CO., LTD.","Eisai Co., Ltd",6014637
"PANASONIC CORPORATION","Panasonic Corporation",6156118
"GENERAL MOTORS COMPANY","General Motors Company",6063449
"OXFORD BIOMEDICA (UK) LIMITED","Oxford Biomedica (UK) Limited",5327063
"JANSSEN ALZHEIMER IMMUNOTHERAPY","Janssen Alzheimer Immunotherapy",10253861
"JANSSEN ALZHEIMER IMMUNOTHERAPY","Janssen Alzheimer Immunotherapy",8990874
"COGNIS IP MANAGEMENT GMBH","Cognis IP Management GmbH",5223800
"ALCATEL-LUCENT USA INC.","Alcatel-Lucent USA Inc.",6518816
"ALCATEL-LUCENT USA INC.","Alcatel-Lucent USA Inc.",5217965
"TERUMO KABUSHIKI KAISHA","Terumo Kabushiki Kaisha",5210971
"TOKYO ELECTRON LIMITED","TOKYO ELECTRON LIMITED",8823302
"TOKYO ELECTRON LIMITED","Tokyo Electron Limited",5221827
"PITNEY BOWES INC.","Pitney Bowes, Inc.",6306989
"VECTOR TOBACCO INC.","Vector Tobacco, Inc.",9049858
"INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE","Industrial Technology Research Institute",9230252
"INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE","Industrial Technology Research Institute",6759387
"INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE","Industrial Technology Research Institute",5242296
"SUN MICROSYSTEMS, INC.","Sun Microsystems Inc.",8243041
"SUN MICROSYSTEMS, INC.","Sun Microsystems, Inc .",5934153
"KURZ-KASCH, INC.","Kurz - Kasch, Inc.",10380017
"MERIT MEDICAL SYSTEMS, INC.","Merit Medical Systems Inc.",7734158
"H. C. STARCK GMBH & CO. KG","H. C. Starck GmbH & Co. KG",5889163
"H. C. STARCK GMBH & CO. KG","H.C. Starck GmbH & Co. KG",5358956
"ICON GENETICS GMBH","Icon Genetics GmbH",8323799
"HITACHI-GE NUCLEAR ENERGY, LTD.","Hitachi-GE Nuclear Energy, Ltd.",7646711
"SHIMADZU CORPORATION","Shimadzu Corporation",6200031
"YAHOO! INC","Yahoo! Inc.",11479867
"YAHOO! INC","YAHOO] INC.",5225875
"ADLYFE, INC.","Adlyfe, Inc.",8433537
"APPLIED BIOSYSTEMS INC.","Applied Biosystems Inc.",5371092
"N.V. ORGANON","N.V. Organon",6830592
"TEGIC COMMUNICATIONS, INC.","Tegic Communications Inc.",9136137
"THREE-B INTERNATIONAL LIMITED","Three-B International Limited",10277893
"FOTONATION VISION LIMITED","FotoNation Vision Limited",9450304
"FOTONATION VISION LIMITED","FotoNation Vision Limited",5486535
"MCNEIL-PPC, INC.","McNeil-PPC, Inc.",5229556
"MERCK & CO., INC.","Merck + Co Inc.",8963072
"MERCK & CO., INC.","Merck & Co., Inc.",8553164
"MERCK & CO., INC.","Merck & Co. Inc.",5363813
"GREGORY MOUNTAIN PRODUCTS, LLC","Gregory Mountain Products, LLC",6471696
"NORTHWESTERN UNIVERSITY","Northwestern University",10547514
"LIFEWAVES INTERNATIONAL, INC.","Lifewaves International, Inc.",6503353
"YAHOO! INC.","Yahoo! Inc.",10837084
"YAHOO! INC.","Yahoo, Inc.",7919609
"YAHOO! INC.","Yahoo! Inc.",7158052
"YAHOO! INC.","Yahoo ] Inc.",6984069
"YAHOO! INC.","YAHOO] INC.",5225875
"VERIGY (SINGAPORE) PTE. LTD.","Verigy (Singapore) Pte. Ltd.",6538051
"OMNIVISION TECHNOLOGIES, INC.","Omni Vision Technologies, Inc.",11385687
"SAP AG","SAP AG",7783864
"SAP AG","SAP, AG",6841164
"FUJI XEROX CO., LTD.","Fuji Xerox Co.,Ltd.",10027024
"FUJI XEROX CO., LTD.","Fuji Xerox Co., Ltd.",7914159
"FUJI XEROX CO., LTD.","Fuji Xerox Co., Ltd.",6874210
"MALLARD CREEK POLYMERS, INC.","Mallard Creek Polymers, Inc.",6244922
"SIEMENS PRODUCT LIFECYCLE MANAGEMENT SOFTWARE INC.","Siemens Product Lifecycle Management Software Inc.",7463400
"CONVATEC TECHNOLOGIES INC.","ConvaTec Technologies Inc.",9753732
"SEIKO EPSON CORPORATION","Seiko-Epson Corporation",6224134
"TDK CORPORATION","TDK Corporation",9537392
"NYA HAMLET PHARMA AB","Nya Hamlet Pharma AB",7293403
"INTUITIVE SURGICAL, INC.","Intuitive Surgical,Inc",7052857
"SOCIETE DE CONSEILS DE RECHERCHES ET D'APPLICATIONS SCIENTIFIQUES, S.A.S.","Societe de Conseils de Recherches et d'Applications Scientifiques SAS",5430595
"MERCK PATENT GMBH","Merck Patent, GmbH",8409169
"DAI NIPPON PRINTING CO., LTD.","Dai Nippon Printing Co., Ltd.",11640639
"DAI NIPPON PRINTING CO., LTD.","Dai Nippon Printing Co., Ltd.",9566541
"DAI NIPPON PRINTING CO., LTD.","Dai Nippon Printing Co.,Ltd.",5967776
"HOFFMAN-LA ROCHE INC.","Hoffman-La Roche Inc.",11684962
"AUDIOVOX CORPORATION","Audiovox Corporation",11093295
"GENBAND, INC.","GENBAND Inc.",5569004
"CONVOY SOLUTIONS LLC","Convoy Solutions LLC",6868336
"MEDTRONIC, INC.","Medtronic, Inc,",8175162
"MEDTRONIC, INC.","Medtronic, Inc.",5979763
"EXTERIA BUILDING PRODUCTS, LLC","Exteria Building Products, LLC",9020291
"ADVANCED APPLIED PHYSICS SOLUTIONS, INC.","Advanced Applied Physics Solutions, Inc.",5967079
"INTEL CORPORATION","Intel Corporation",47146155
"INTEL CORPORATION","Intel Corporation",7069659
"INTEL CORPORATION","Intel Corporation",6807139
"INTEL CORPORATION","Intel Corporation",6113019
"APPLIED BIOSYSTEMS, INC.","Applied Biosystems Inc.",5371092
"MICROTECH MEDICAL TECHNOLOGIES LTD.","Microtech Medical Technologies Ltd.",6427530
"NIKE INC.","Nike, Inc",5289580
"JAMES HARDIE TECHNOLOGY LIMITED","James Hardie Technology Limited",5595654
"TEAM FAIR HOLDINGS LIMITED","TEAM FAIR HOLDINGS LIMITED",5585162
"POTTER ELECTRIC SIGNAL COMPANY, LLC","Potter Electric Signal Company, LLC",7422247
"AURORA NETWORKS, INC.","Aurora Networks, Inc.",6487172
"JOSLIN DIABETES CENTER, INC.","Joslin Diabetes Center, Inc.",7021820
"CONMED CORPORATION","ConMed Corporation",11063161
"OSSUR HF","Ossur hf",10997410
"OSSUR HF","Ossur hf",5500255
"BLADELOGIC, INC.","Bladelogic, Inc.",8025984
"ABB AG","ABB AG",8580225
"GENERAL ELECTRIC COMPANY","General Electric Company",6379306
"GENERAL ELECTRIC COMPANY","General Electric Company",6224161
"MALLINCKRODT INC.","Mallinckrodt Inc.",8599731
"ST. FRANCIS MEDICAL TECHNOLOGIES, INC.","St. Francis Medical Technologies, Inc.",9504522
"BENECHILL, INC.","BeneChill, Inc.",5626322
"UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION","University of Pittsburgh—Of The Commonwealth System of Higher Education",5633778
"HUNTSMAN INTERNATIONAL LLC","Huntsman International LLC",5406101
"TEXAS INSTRUMENTS INCORPORATED","Texas Instruments Incorporated",7866023
"AU OPTRONICS CORPORATION","Au Optronics Corporation",9168593
"AU OPTRONICS CORPORATION","Au Optronics Corporation",8775251
"AU OPTRONICS CORPORATION","Au Optronics Corporation",5234753
"ANGIOBLAST SYSTEMS, INCORPORATED","Angioblast Systems, Incorporated",5548460
"SUN PHARMA ADVANCED RESEARCH COMPANY LTD.","Sun Pharma Advanced Research Company Ltd.",8992586
"NIKKO CO., LTD.","Nikko Co., Ltd.",5383268
"KEMIRA OYJ","Kemira Oyj",8641119
"KEMIRA OYJ","Kemira Oyj",6730942
"KEMIRA OYJ","Kemira Oyj",6471568
"COCHLEAR LIMITED","Cochlear Limited",8559774
"WARREN PHARMACEUTICALS, INC.","Warren Pharmaceuticals, Inc.",8930660
"DSM IP ASSETS B.V.","DSM IP Assets B.V.",5209821
"KARL STORZ IMAGING, INC.","Karl Storz Imaging, Inc.",5566215
"TAYLOR, DAVID J.","Taylor, David J.",11176138
"PRAIRIE PACKAGING, INC.","Prairie Packaging, Inc.",7077781
"OM PHARMA","Om Pharma",9670552
"SOCIETE D'EXPLOITATION DE PRODUITS POUR LES INDUSTRIES CHIMIQUES (SEPPIC)","Societe d Exploitation de Produits pour les Industries Chimiques Seppic",8248421
"SOCIETE D'EXPLOITATION DE PRODUITS POUR LES INDUSTRIES CHIMIQUES (SEPPIC)","Societe d'Exploitation de Produits pour les Industries Chimiques, SEPPIC",5826308
"STC.UNM","STC. UNM",11650640
"T-INK, INC","T-INK, INC.",10288703
"MASONITE CORPORATION","Masonite Corporation",5488079
"LEADIS TECHNOLOGY, INC.","LEADIS TECHNOLOGY, INC.",5578006
